Matrícula;Data;Entrada Manhã;Saída Almoço;Entrada Tarde;Saída Expediente;Total Diário
1086;29/07/2019;08:29:36;12:42:32;13:36:26;17:08:52;07:45:22
1087;29/07/2019;08:18:02;12:18:36;13:39:11;17:27:27;07:48:50
1088;29/07/2019;08:02:07;12:36:50;13:45:59;17:05:24;07:54:08
1089;29/07/2019;08:40:07;12:05:27;13:07:05;17:00:47;07:19:02
1090;29/07/2019;08:44:43;12:46:11;13:10:57;17:26:12;08:16:43
1091;29/07/2019;08:50:42;12:50:59;13:59:02;17:20:54;07:22:09
1092;29/07/2019;08:42:04;12:35:55;13:43:49;17:56:42;08:06:44
1093;29/07/2019;08:59:36;12:50:31;13:18:00;17:27:55;08:00:50
1094;29/07/2019;08:00:37;12:14:05;13:56:57;17:14:19;07:30:50
1095;29/07/2019;08:21:30;12:02:14;13:51:52;17:41:54;07:30:46
1096;29/07/2019;08:44:16;12:00:20;13:16:12;17:33:18;07:33:10
1097;29/07/2019;08:27:54;12:08:18;13:29:56;17:28:25;07:38:53
1098;29/07/2019;08:17:12;12:24:00;13:04:35;17:46:07;08:48:20
1099;29/07/2019;08:52:46;12:44:49;13:15:25;17:38:07;08:14:45
1000;30/07/2019;08:36:21;12:28:46;13:56:48;17:01:20;06:56:57
1001;30/07/2019;08:04:49;12:41:22;13:14:00;17:32:37;08:55:10
1002;30/07/2019;08:58:37;12:05:06;13:51:34;17:05:35;06:20:30
1003;30/07/2019;08:53:09;12:16:39;13:20:37;17:37:41;07:40:34
1004;30/07/2019;08:43:01;12:23:56;13:12:21;17:51:43;08:20:17
1005;30/07/2019;08:36:42;12:52:29;13:35:12;17:42:50;08:23:25
1006;30/07/2019;08:04:13;12:41:06;13:31:22;17:30:25;08:35:56
1007;30/07/2019;08:29:24;12:04:58;13:06:59;17:38:12;08:06:47
1008;30/07/2019;08:06:28;12:37:30;13:22:37;17:02:54;08:11:19
1009;30/07/2019;08:10:43;12:18:16;13:27:09;17:25:30;08:05:54
1010;30/07/2019;08:28:08;12:43:40;13:12:16;17:00:29;08:03:45
1011;30/07/2019;08:47:32;12:45:48;13:32:24;17:17:38;07:43:30
1012;30/07/2019;08:51:18;12:45:08;13:08:53;17:51:03;08:36:00
1013;30/07/2019;08:57:34;12:00:20;13:05:21;17:28:56;07:26:21
1014;30/07/2019;08:59:43;12:36:45;13:27:10;17:11:41;07:21:33
1015;30/07/2019;08:52:44;12:12:13;13:11:50;17:26:47;07:34:26
1016;30/07/2019;08:09:11;12:46:04;13:06:37;17:03:46;08:34:02
1017;30/07/2019;08:18:18;12:30:07;13:43:36;17:20:38;07:48:51
1018;30/07/2019;08:53:19;12:36:09;13:51:38;17:16:05;07:07:17
1019;30/07/2019;08:34:44;12:24:24;13:57:18;17:37:32;07:29:54
1020;30/07/2019;08:11:17;12:51:25;13:49:36;17:18:35;08:09:07
1021;30/07/2019;08:54:30;12:14:55;13:28:20;17:29:05;07:21:10
1022;30/07/2019;08:42:42;12:21:39;13:19:54;17:25:40;07:44:43
1023;30/07/2019;08:18:56;12:55:17;13:37:52;17:11:13;08:09:42
1024;30/07/2019;08:02:25;12:22:14;13:46:23;17:26:38;08:00:04
1025;30/07/2019;08:36:04;12:59:51;13:30:10;17:43:45;08:37:22
1026;30/07/2019;08:36:10;12:38:59;13:46:53;17:47:05;08:03:01
1027;30/07/2019;08:33:24;12:32:40;13:28:54;17:35:47;08:06:09
1028;30/07/2019;08:43:36;12:53:32;13:56:24;17:48:37;08:02:09
1029;30/07/2019;08:05:32;12:22:01;13:44:30;17:47:15;08:19:14
1030;30/07/2019;08:14:35;12:56:28;13:46:51;17:03:12;07:58:14
1031;30/07/2019;08:19:50;12:28:47;13:01:12;17:14:33;08:22:18
1032;30/07/2019;08:07:42;12:13:10;13:16:11;17:06:27;07:55:44
1033;30/07/2019;08:34:49;12:54:28;13:38:35;17:20:57;08:02:01
1034;30/07/2019;08:05:00;12:34:00;13:07:53;17:35:24;08:56:31
1035;30/07/2019;08:28:37;12:29:58;13:43:08;17:11:10;07:29:23
1036;30/07/2019;08:14:19;12:27:26;13:42:07;17:36:15;08:07:15
1037;30/07/2019;08:32:56;12:58:57;13:52:25;17:30:28;08:04:04
1038;30/07/2019;08:37:16;12:08:57;13:10:02;17:33:20;07:54:59
1039;30/07/2019;08:09:01;12:48:18;13:38:59;17:15:52;08:16:10
1040;30/07/2019;08:45:06;12:01:16;13:14:48;17:07:24;07:08:46
1041;30/07/2019;08:13:42;12:59:19;13:18:04;17:06:08;08:33:41
1042;30/07/2019;08:51:25;12:44:07;13:18:51;17:36:37;08:10:28
1043;30/07/2019;08:11:42;12:20:53;13:16:27;17:31:11;08:23:55
1044;30/07/2019;08:04:56;12:27:28;13:00:46;17:39:11;09:00:57
1045;30/07/2019;08:53:45;12:35:32;13:58:50;17:41:56;07:24:53
1046;30/07/2019;08:44:07;12:24:05;13:56:06;17:14:34;06:58:26
1047;30/07/2019;08:40:36;12:32:15;13:34:57;17:53:06;08:09:48
1048;30/07/2019;08:23:02;12:52:00;13:29:05;17:43:52;08:43:45
1049;30/07/2019;08:19:08;12:55:57;13:24:06;17:53:09;09:05:52
1050;30/07/2019;08:48:50;12:12:11;13:04:57;17:31:20;07:49:44
1051;30/07/2019;08:50:09;12:21:24;13:07:05;17:45:01;08:09:11
1052;30/07/2019;08:28:30;12:10:46;13:36:39;17:17:39;07:23:16
1053;30/07/2019;08:50:55;12:20:54;13:43:32;17:39:30;07:25:57
1054;30/07/2019;08:18:05;12:13:37;13:14:41;17:15:25;07:56:16
1055;30/07/2019;08:59:51;12:19:59;13:19:31;17:37:54;07:38:31
1056;30/07/2019;08:11:50;12:46:55;13:57:30;17:05:53;07:43:28
1057;30/07/2019;08:56:05;12:37:41;13:18:16;17:23:42;07:47:02
1058;30/07/2019;08:51:49;12:51:56;13:28:49;17:25:14;07:56:32
1059;30/07/2019;08:33:58;12:45:36;13:55:20;17:19:37;07:35:55
1060;30/07/2019;08:43:47;12:15:11;13:28:09;17:38:59;07:42:14
1061;30/07/2019;08:23:13;12:39:43;13:37:16;17:14:03;07:53:17
1062;30/07/2019;08:06:16;12:33:40;13:41:04;17:02:07;07:48:27
1063;30/07/2019;08:51:35;12:04:57;13:31:45;17:00:21;06:41:58
1064;30/07/2019;08:34:06;12:19:28;13:07:32;17:10:32;07:48:22
1065;30/07/2019;08:24:43;12:14:04;13:47:04;17:44:39;07:46:56
1066;30/07/2019;08:08:22;12:27:07;13:45:53;17:38:19;08:11:11
1067;30/07/2019;08:59:19;12:15:40;13:22:48;17:06:30;07:00:03
1068;30/07/2019;08:05:49;12:55:35;13:56:58;17:09:45;08:02:33
1069;30/07/2019;08:43:45;12:58:35;13:03:39;17:46:29;08:57:40
1070;30/07/2019;08:17:49;12:17:27;13:09:17;17:27:35;08:17:56
1071;30/07/2019;08:00:54;12:01:50;13:17:30;17:39:39;08:23:05
1072;30/07/2019;08:45:47;12:06:25;13:19:59;17:21:35;07:22:14
1073;30/07/2019;08:11:19;12:12:16;13:04:31;17:47:21;08:43:47
1074;30/07/2019;08:32:58;12:35:20;13:11:10;17:56:24;08:47:36
1075;30/07/2019;08:44:42;12:41:44;13:41:34;17:34:34;07:50:02
1076;30/07/2019;08:02:36;12:51:09;13:52:12;17:37:03;08:33:24
1077;30/07/2019;08:53:45;12:30:22;13:31:47;17:50:01;07:54:51
1078;30/07/2019;08:42:56;12:04:20;13:26:27;17:05:52;07:00:49
1079;30/07/2019;08:57:44;12:19:51;13:50:35;17:23:01;06:54:33
1080;30/07/2019;08:29:03;12:41:59;13:53:10;17:52:01;08:11:47
1081;30/07/2019;08:23:21;12:22:56;13:04:41;17:24:32;08:19:26
1082;30/07/2019;08:16:46;12:47:39;13:06:44;17:15:23;08:39:32
1083;30/07/2019;08:03:00;12:55:31;13:22:39;17:33:49;09:03:41
1084;30/07/2019;08:33:54;12:21:25;13:48:02;17:27:03;07:26:32
1085;30/07/2019;08:37:01;12:51:01;13:29:28;17:16:05;08:00:37
1086;30/07/2019;08:26:58;12:06:10;13:20:51;17:03:09;07:21:30
1087;30/07/2019;08:12:35;12:10:58;13:55:15;17:24:10;07:27:18
1088;30/07/2019;08:24:57;12:23:26;13:26:11;17:50:22;08:22:40
1089;30/07/2019;08:11:02;12:50:46;13:24:41;17:12:56;08:27:59
1090;30/07/2019;08:03:53;12:33:46;13:37:45;17:30:42;08:22:50
1091;30/07/2019;08:54:40;12:30:38;13:02:11;17:59:21;08:33:08
1092;30/07/2019;08:21:53;12:48:03;13:54:00;17:11:31;07:43:41
1093;30/07/2019;08:06:36;12:25:32;13:44:29;17:56:11;08:30:38
1094;30/07/2019;08:52:46;12:46:05;13:51:22;17:38:11;07:40:08
1095;30/07/2019;08:13:19;12:26:30;13:29:27;17:39:58;08:23:42
1096;30/07/2019;08:35:40;12:36:35;13:38:43;17:34:34;07:56:46
1097;30/07/2019;08:46:52;12:46:44;13:15:44;17:48:49;08:32:57
1098;30/07/2019;08:47:26;12:53:06;13:44:30;17:33:04;07:54:14
1099;30/07/2019;08:55:21;12:11:28;13:47:01;17:58:12;07:27:18
1000;31/07/2019;08:04:38;12:16:28;13:47:05;17:41:14;08:05:59
1001;31/07/2019;08:55:02;12:31:08;13:10:52;17:18:19;07:43:33
1002;31/07/2019;08:22:48;12:41:33;13:27:16;17:03:44;07:55:13
1003;31/07/2019;08:16:03;12:43:27;13:05:21;17:22:04;08:44:07
1004;31/07/2019;08:40:35;12:45:29;13:48:08;17:43:54;08:00:40
1005;31/07/2019;08:38:42;12:41:26;13:26:33;17:21:06;07:57:17
1006;31/07/2019;08:56:26;12:17:57;13:02:50;17:01:06;07:19:47
1007;31/07/2019;08:32:24;12:29:43;13:41:22;17:35:49;07:51:46
1008;31/07/2019;08:50:40;12:41:14;13:42:00;17:30:07;07:38:41
1009;31/07/2019;08:55:54;12:37:09;13:32:53;17:39:10;07:47:32
1010;31/07/2019;08:52:44;12:01:52;13:47:59;17:01:06;06:22:15
1011;31/07/2019;08:42:19;12:30:16;13:25:05;17:20:38;07:43:30
1012;31/07/2019;08:19:54;12:48:47;13:13:26;17:35:20;08:50:47
1013;31/07/2019;08:46:51;12:24:00;13:27:14;17:17:28;07:27:23
1014;31/07/2019;08:34:27;12:59:34;13:56:49;17:31:32;07:59:50
1015;31/07/2019;08:31:37;12:09:38;13:03:17;17:30:47;08:05:31
1016;31/07/2019;08:21:32;12:28:50;13:05:36;17:01:38;08:03:20
1017;31/07/2019;08:46:18;12:06:33;13:51:00;17:02:15;06:31:30
1018;31/07/2019;08:35:40;12:47:46;13:39:12;17:46:09;08:19:03
1019;31/07/2019;08:00:27;12:30:47;13:16:28;17:33:07;08:46:59
1020;31/07/2019;08:38:14;12:41:02;13:18:33;17:28:58;08:13:13
1021;31/07/2019;08:05:33;12:05:02;13:01:23;17:45:36;08:43:42
1022;31/07/2019;08:50:45;12:34:15;13:29:54;17:24:15;07:37:51
1023;31/07/2019;08:06:49;12:55:03;13:57:08;17:21:28;08:12:34
1024;31/07/2019;08:33:09;12:24:06;13:18:35;17:39:23;08:11:45
1025;31/07/2019;08:54:14;12:50:21;13:45:47;17:33:12;07:43:32
1026;31/07/2019;08:08:51;12:52:52;13:06:48;17:26:36;09:03:49
1027;31/07/2019;08:01:53;12:44:29;13:04:40;17:43:53;09:21:49
1028;31/07/2019;08:34:02;12:40:14;13:20:01;17:47:12;08:33:23
1029;31/07/2019;08:35:08;12:50:13;13:07:57;17:05:51;08:12:59
1030;31/07/2019;08:52:52;12:38:58;13:17:01;17:46:49;08:15:54
1031;31/07/2019;08:45:13;12:58:33;13:03:34;17:20:05;08:29:51
1032;31/07/2019;08:52:55;12:17:37;13:43:38;17:03:47;06:44:51
1033;31/07/2019;08:15:27;12:23:07;13:24:59;17:00:50;07:43:31
1034;31/07/2019;08:26:22;12:04:16;13:29:04;17:14:46;07:23:36
1035;31/07/2019;08:57:23;12:08:41;13:46:35;17:40:03;07:04:46
1036;31/07/2019;08:06:17;12:45:27;14:00:00;17:19:37;07:58:47
1037;31/07/2019;08:16:38;12:49:54;13:00:45;17:02:19;08:34:50
1038;31/07/2019;08:21:41;12:11:34;13:05:21;17:03:35;07:48:07
1039;31/07/2019;08:50:09;12:17:56;13:42:38;17:02:42;06:47:51
1040;31/07/2019;08:47:35;12:06:35;13:22:34;17:48:48;07:45:14
1041;31/07/2019;08:46:35;12:54:54;13:02:03;17:57:26;09:03:42
1042;31/07/2019;08:58:46;12:03:05;13:26:55;17:20:51;06:58:15
1043;31/07/2019;08:17:59;12:27:14;13:32:27;17:52:18;08:29:06
1044;31/07/2019;08:59:46;12:44:59;13:31:44;17:42:48;07:56:17
1045;31/07/2019;08:31:14;12:52:11;13:11:58;17:31:56;08:40:55
1046;31/07/2019;08:22:19;12:02:07;13:47:09;17:40:19;07:32:58
1047;31/07/2019;08:51:00;12:24:18;13:49:20;17:09:46;06:53:44
1048;31/07/2019;08:04:42;12:59:45;13:53:01;17:07:14;08:09:16
1049;31/07/2019;08:45:55;12:23:06;13:20:07;17:14:21;07:31:25
1050;31/07/2019;08:37:59;12:54:56;13:27:59;17:06:16;07:55:14
1051;31/07/2019;08:32:53;12:11:21;13:12:14;17:21:52;07:48:06
1052;31/07/2019;08:10:00;12:23:01;13:29:29;17:10:00;07:53:32
1053;31/07/2019;08:26:20;12:44:36;13:11:31;17:13:05;08:19:50
1054;31/07/2019;08:26:44;12:05:35;13:19:56;17:15:46;07:34:41
1055;31/07/2019;08:52:20;12:30:59;13:56:44;17:45:56;07:27:51
1056;31/07/2019;08:01:09;12:24:15;13:21:30;17:59:33;09:01:09
1057;31/07/2019;08:07:03;12:17:49;13:39:36;17:13:28;07:44:38
1058;31/07/2019;08:32:24;12:32:50;13:51:58;17:30:42;07:39:10
1059;31/07/2019;08:44:35;12:02:08;13:59:09;17:26:06;06:44:30
1060;31/07/2019;08:03:49;12:29:26;13:28:11;17:04:15;08:01:41
1061;31/07/2019;08:29:03;12:27:38;13:13:37;17:55:12;08:40:10
1062;31/07/2019;08:10:11;12:13:35;13:40:57;17:53:43;08:16:10
1063;31/07/2019;08:52:39;12:21:57;13:21:31;17:33:35;07:41:22
1064;31/07/2019;08:46:39;12:36:23;13:23:22;17:18:46;07:45:08
1065;31/07/2019;08:32:54;12:48:54;13:58:26;17:58:22;08:15:56
1066;31/07/2019;08:52:37;12:03:42;13:45:17;17:15:27;06:41:15
1067;31/07/2019;08:35:52;12:05:18;13:13:38;17:03:12;07:19:00
1068;31/07/2019;08:10:42;12:13:52;13:07:24;17:18:25;08:14:11
1069;31/07/2019;08:46:47;12:57:27;13:04:36;17:58:32;09:04:36
1070;31/07/2019;08:13:49;12:37:49;13:43:40;17:26:36;08:06:56
1071;31/07/2019;08:55:43;12:07:12;13:07:35;17:18:15;07:22:09
1072;31/07/2019;08:27:06;12:09:01;13:33:11;17:35:40;07:44:24
1073;31/07/2019;08:58:34;12:09:19;13:39:06;17:19:31;06:51:10
1074;31/07/2019;08:28:31;12:52:54;13:47:39;17:31:42;08:08:26
1075;31/07/2019;08:36:03;12:41:03;13:35:23;17:17:06;07:46:43
1076;31/07/2019;08:47:41;12:19:47;13:27:00;17:01:39;07:06:45
1077;31/07/2019;08:38:17;12:39:31;13:02:34;17:41:46;08:40:26
1078;31/07/2019;08:42:27;12:35:49;13:14:29;17:50:30;08:29:23
1079;31/07/2019;08:42:18;12:59:06;13:04:23;17:03:16;08:15:41
1080;31/07/2019;08:57:12;12:58:51;13:44:51;17:25:06;07:41:54
1081;31/07/2019;08:11:44;12:40:18;13:14:50;17:28:19;08:42:03
1082;31/07/2019;08:49:55;12:20:41;13:31:07;17:40:06;07:39:45
1083;31/07/2019;08:38:49;12:58:11;13:12:27;17:59:16;09:06:11
1084;31/07/2019;08:53:05;12:59:05;13:21:10;17:39:38;08:24:28
1085;31/07/2019;08:15:05;12:00:06;13:04:27;17:07:54;07:48:28
1086;31/07/2019;08:01:31;12:58:13;13:30:04;17:57:41;09:24:19
1087;31/07/2019;08:16:01;12:37:04;13:04:14;17:37:28;08:54:17
1088;31/07/2019;08:04:20;12:55:22;13:50:52;17:09:38;08:09:48
1089;31/07/2019;08:39:27;12:59:31;13:29:48;17:00:40;07:50:56
1090;31/07/2019;08:37:23;12:09:56;13:20:39;17:23:45;07:35:39
1091;31/07/2019;08:14:31;12:04:43;13:26:53;17:33:29;07:56:48
1092;31/07/2019;08:16:44;12:43:06;13:35:47;17:49:26;08:40:01
1093;31/07/2019;08:33:29;12:38:41;13:30:34;17:41:24;08:16:02
1094;31/07/2019;08:06:42;12:28:06;13:33:42;17:11:32;07:59:14
1095;31/07/2019;08:24:56;12:22:38;13:26:23;17:07:03;07:38:22
1096;31/07/2019;08:57:22;12:58:04;13:28:08;17:33:25;08:05:59
1097;31/07/2019;08:19:53;12:03:16;13:50:07;17:34:26;07:27:42
1098;31/07/2019;08:13:42;12:33:59;13:51:55;17:21:56;07:50:18
1099;31/07/2019;08:07:26;12:47:40;13:32:50;17:20:09;08:27:33
